id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
70035,44761,Gekitotsu Toma L'Arc: Tomarunner Vs L'Arc En Ciel,NULL,2000-08-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70055,78403,Code name Hell Squad,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70317,60115,Metamorphoses,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70707,37472,Time Bokan Series: Bokan Densetsu - Buta mo Odaterya Doronboo,NULL,2000-05-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70802,51277,BOFH: Servers Under Siege,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70818,96112,Buřtík,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71134,45752,Top Fighter 2000 MK VIII,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71228,51441,Hellboy: Dogs of the Night,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71241,62668,Palette,"One night, the psychiatrist Sianos B. Sian is requested to counsel a girl called B.D., who has lost her eyesight and memory in an accident. Through conversations with her over the phone, the past that hides in her memories comes to light...",2000-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71245,125961,Alarm für Cobra 11: Das Spiel zur RTL-Erfolgsserie,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
71292,50056,Gran Duel: Shinki Dungeon no Hihou,NULL,2000-01-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71394,118488,Army Men,NULL,2000-02-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71503,134407,beatmania DA!!,NULL,2000-02-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71533,43837,Love Hina 2: Kotoba wa Konayuki no You ni,NULL,2000-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71555,72922,beatmania IIDX 4th style,NULL,2000-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71648,37515,Digital Partner,NULL,2000-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71783,47618,Pachi-Slot Aruze Oukoku Pocket: Del Sol 2,NULL,2000-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71793,126293,Sportsman's Paradise 2,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
71981,46631,SimCity 2000: Special Edition,NULL,2000-08-19 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
72004,58169,Netto de Tennis,NULL,2000-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72115,152413,Dilberito,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72250,72937,Robot Warlords,NULL,2000-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72455,125284,Die drei ??? 2 - Bomben in Rocky Beach,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
72480,93354,Submarine Titans,"Submarine Titans is a Real-Time Strategy game developed by Ellipse Studios and published by Strategy First for the PC on August 9, 2000. It is the 22nd century, and a comet has struck Earth and poisoned the surface world, driving humanity beneath the waves.",2000-08-09 00:00:00.000,1,1,NULL,NULL,NULL,NULL
72527,66251,Cardcaptor Sakura: Tomoyo's Video War,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72565,47610,Pachi-Slot Aruze Oukoku Pocket: Porcano 2,NULL,2000-07-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72580,64663,Polda 3,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72786,7740,Might and Magic VIII: Day of the Destroyer,NULL,2000-02-29 00:00:00.000,8,NULL,NULL,NULL,80.6641,18
73038,130023,Replics 2: Forget the Moon,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
73054,3337,Excitebike 64,NULL,2000-04-30 00:00:00.000,2,NULL,NULL,NULL,73.5652,12
73079,27612,Technomage,NULL,2000-11-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73220,3927,Gauntlet Dark Legacy,NULL,2000-12-31 00:00:00.000,1,NULL,65.5000,2,67.7479,12
73245,64705,Golem no Maigo,NULL,2000-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73249,45167,Barbie: Magic Genie Adventure,NULL,2000-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73272,49943,Sabrina the Animated Series: Zapped!,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73308,128874,Mario Tennis,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73371,2789,Rugrats: Totally Angelica,NULL,2000-05-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73740,37520,D's Garage21 Kōbo Game: Tane o maku tori,NULL,2000-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73920,63294,Soul Getter,NULL,2000-08-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73921,62056,Sgt. Rock: On the Frontline,NULL,2000-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74138,86084,Undercover AD2025 Kei,NULL,2000-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74199,13776,Gold and Glory: The Road to El Dorado,NULL,2000-12-15 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
74231,9060,Laser Arena,NULL,2000-09-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
74434,26815,NASCAR Racers,NULL,2000-11-21 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
74520,84468,Catechumen,NULL,2000-09-27 00:00:00.000,1,1,NULL,NULL,NULL,NULL
74826,78057,Cabela's Grand Slam Hunting: North American 29,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
74855,141516,Karate Fighter,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74939,75475,King of Fighters: Battle de Paradise,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75022,1202,Tales of Eternia,"The game follows Reid Hershel as he tries to prevent the Grand Fall, a cataclysmic event that would destroy his planet along with that of newly found traveling companion Meredy. Specifically, the Grand Fall entails the violent collision of twin planets Inferia and Celestia. The two planets, face one another, separated by the Orbus Barrier. Interaction between the two planets has been infrequent over the last few centuries despite their proximity; the Bridge of Light linked Inferia and Celestia in the distant past, but the link has been severed for an extensive period of time. The Aurora War, an ancient conflict that set Inferia against Celestia over two thousand years ago, continues to generate persistent mistrust between the two groups. The Orbus Barrier has shown recent signs of weakening and possible collapse due to the actions of an unknown external force.

The journey takes Reid across both planets, as he seeks out those responsible for this movement towards the brink of annihilation.",2000-11-30 00:00:00.000,8,NULL,80.0000,1,80.5385,26
75358,14700,Fur Fighters,NULL,2000-06-23 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
75371,73450,Deer Avenger 3D,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
75905,49869,Xtreme Sports,NULL,2000-07-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76044,69755,Bad Milk,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76049,40312,Deer Hunting USA,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76055,71749,Opsys,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
76058,56726,Pachi-Slot Aruze Ōkoku 4,NULL,2000-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76306,75515,Rockman Battle & Fighters,NULL,2000-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76451,45807,Caesars Palace 2000: Millennium Gold Edition,NULL,2000-06-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76504,73403,Blue's Clues: Blue's Art Time Activities,NULL,2000-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76982,58738,Boong-Ga Boong-Ga,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76988,19423,X-Squad,NULL,2000-08-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
77041,72829,Mia Hamm Soccer 64,NULL,2000-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77317,186004,Telefoot Soccer 2000,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77737,39659,Dragon Blaze,NULL,2000-02-01 00:00:00.000,2,NULL,76.0000,1,78.0266,5
78065,71500,AI Wars: The Awakening,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
78182,15186,Imperium Galactica II: Alliances,NULL,2000-04-10 00:00:00.000,3,NULL,NULL,NULL,79.7193,7
78316,122009,Brother 2: Back to America,NULL,2000-11-21 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
78436,72285,King of the Hill,"For those of us who have always wanted to visit Arlen, Texas, but have never been able to organize a trip, now all the thrills come to the home computer with King of the Hill. Inspired by the hit TV show, it features the Hills and their neighbors in 20 different Fourth of July games and activities, such as Barbecue, which Hank Hill says is ""the only cooking that should be done by a man.""",2000-11-13 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
78521,50409,Battle Isle IV: The Andosia War,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78624,5553,Eldorado Gate Volume 1,NULL,2000-10-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
78645,135093,Abenteuer Landtag 2,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
78699,50036,Pocket Pro Wrestling: Perfect Wrestler,NULL,2000-04-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78806,111559,Frogger 2,NULL,2000-09-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78893,61395,Gambling Apocalypse Kaiji,NULL,2000-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79061,45051,Sammy Sosa Softball Slam,NULL,2000-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79071,37476,Tarepanda no Gunpey,NULL,2000-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79084,129764,Monet - The Mystery of the Orangery,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
79291,80821,The Mummy,"Ardeth Bay addresses the player directly, saying that they have released an ancient evil fear for three millennia. The player then takes over as Rick O'Connell, who is situated in the catacombs of Hamunaptra and begins making his way through the tunnels, killing off thieves and taking any artifacts he can find. O’Connell then operates the opening mechanisms for the tunnel doors, wherein he finds more artifacts and more thieves to be defeated, with a new menace coming in the form of scarabs, which are burned away with the torch that O’Connell must light. Going further into the catacombs, O’Connell states that he has a bad feeling and makes his way into a pit, at which point a dried, raspy inhuman voice shouts in ancient Egyptian and mummies erupt from the ground, which are more challenging to kill than the thieves. After dispatching the mummies and escaping the pit, O’Connell goes in further to find more undead minions, these dressed in blue and gold trimmings and prove harder to kill than the mummies, requiring three strikes of the sword. These are defeated, however, and O’Connell encounters more grave robbers before going further into the catacombs, finding a room filled with some treasure pieces which are taken, before moving on to reach another corridor filled with mummies. In time, O’Connell reaches a sarcophagus that is opened, revealing a sword that shines blue. O’Connell then leaves the chamber.",2000-11-17 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
79504,50052,Magical Chase,NULL,2000-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79525,69656,Record of Lodoss War,"The game follows the adventures of a hero who has been resurrected by the wizard Wart to defeat Cardice (sometimes transliterated as Kardis or Kardiss), the dark goddess of destruction.",2000-06-29 00:00:00.000,NULL,NULL,NULL,NULL,58.0630,6
79585,38442,Narcissu: Moshimo Ashita ga Runara,NULL,2000-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79593,49892,Quest: Brian's Journey,NULL,2000-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79597,70493,Buckmasters Deer Hunting,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
79704,146297,Urban Mercenary,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79831,49904,NBA 3 on 3 Featuring Kobe Bryant,NULL,2000-01-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79887,166146,Dotsubo-chan,NULL,2000-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79943,43646,All Star Pro Wrestling,NULL,2000-07-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80014,71774,Swedish Touring Car Championship 2,NULL,2000-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80143,167097,Shin Ruriiro no Yuki: Furimukeba Tonari ni,NULL,2000-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80283,81548,Wacky Races,NULL,2000-06-26 00:00:00.000,NULL,NULL,NULL,NULL,73.6591,5
80386,47001,Putt Putt's One Stop Fun Shop,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80425,43855,Blade Arts: Tasogare no Miyako R'lyeh,NULL,2000-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80504,15431,The King of Fighters 2000,"After the incident at the previous tournament, the commander of the Ikari Team, Heidern, is determined to figure out the objective of the Nests cartel so that he can stop them from achieving their ruthless ambition. A fellow commander and long-time friend of Heidern, named Ling, tells the veteran fighter that K′ and Maxima were once operatives of Nests and that they may hold the key to locating the whereabouts of the mysterious organization. Using this information, Heidern decides to focus his efforts in using the next KOF tournament as a way to lure both K' and Maxima out so that they can be captured and interrogated into telling the authorities about the Nests cartel. Unknown to Heidern, however, Ling has his own agenda.",2000-01-21 00:00:00.000,6,NULL,75.0000,1,79.6567,35
80561,37521,Cho Aniki: Otoko no Tamafuda,NULL,2000-03-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80738,91241,Baldur's Gate II: Shadows Of Amn - Collectors Edition,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80839,9282,Messiah,NULL,2000-03-31 00:00:00.000,8,NULL,NULL,NULL,75.8563,10
81022,5885,Powerpuff Girls: Paint the Townsville Green,NULL,2000-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81023,65667,BeatMania GB Gotcha Mix 2,NULL,2000-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81027,40811,Hyper Force,NULL,2000-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81168,167109,Tenkuu No Restaurant,NULL,2000-11-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81233,4142,ATV Quad Power Racing,NULL,2000-08-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81412,50909,Blue's Art Time Activities,NULL,2000-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81421,142763,Lord of the Jungle,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81513,10383,Gunship!,NULL,2000-03-28 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0
81551,37507,Gomokunarabe & Reversi: Touryuumon,NULL,2000-02-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81600,37502,Uzumaki: Denshi Kaiki-hen,NULL,2000-03-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81680,81231,Liberogrande International,NULL,2000-09-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81702,43875,CosmoWarrior Zero,"It's the end of the 30th century. Humanity is reaching as far as Andromeda, but the mechanized beings that humanity created become rogue and conquer their creators, enslaving humanity. Those who don't want to suffer their control have fled Earth.

Zero is one of these men. He is a commander of the independent Fleet, what remains of the armed forces of Earth. The war against humanoids left him without family and now his only motivation is to fight the mechanical men, but he receives an order from the supreme commander: to hunt a space pirate called Captain Harlock, who is said to be allied with the mechanical men.

Zero faces a difficult situation, as Harlock was the one who trained him and he only assaults the ships of the mechanical men. Determined to find the truth, Zero accepts the mission.

After having his wife and child disappear in the battle between the humans and Machine men, Zero has no choice but to serve Earth's government as Captain of second rate ships. After picking up a SOS signal, Zero soon meets Harlock who blows up several cargo ship and destroys Zero's own. After coming back to Earth, Zero is given a new task of hunting down the space pirate Harlock with his new crew of machine men and humans in his old ship, the Karyu.

Zero is often faced with problems between the machine men and the humans on his ship who always seem to fight, often causing problems. After meeting Harlock, Zero has more of an appreciation towards him and stills believes in him even after he sees him attack civilians. Later on in the series, Zero and his first officer Marina Oki grow feelings for each other and end up falling in love.",2000-05-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81905,131751,Spring of Life,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
82146,45124,NHL Blades of Steel 2000,NULL,2000-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82524,50017,Elevator Action EX,NULL,2000-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82698,95440,Gift,NULL,2000-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
82769,116671,Pinball!,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82818,46448,F1 Manager,NULL,2000-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83430,37523,Card Captor Sakura: Sakura to Fushigi na Clow Card,NULL,2000-01-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83445,55170,G1 Jockey 2,NULL,2000-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83989,3319,Metropolis Street Racer,NULL,2000-11-03 00:00:00.000,3,NULL,90.0000,1,89.9224,5
83990,80308,Paris-Marseille Racing,NULL,2000-10-30 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
84000,13771,The Famous Five: Silver Tower,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84041,24702,Airfix: Dogfighter,NULL,2000-01-14 00:00:00.000,3,NULL,NULL,NULL,73.9248,6
84103,140838,Breakout,"The Breakout world of 2000 is an island filled with bizarre creatures in the form of paddles and balls. Bouncer enjoys his life their with Daisy, his beautiful girlfriend. All was fine in paradise until one day when Bouncer took a swim out to sea to rescue a ball. While Bouncer was gone, the evil Batnix and his henchmen kidnapped Daisy. 
 
 
When Bouncer returned, he was imprisoned in a dark and dank jail cell. To prevent Bouncer's friends from busting him out of prison, Batnix put them in jails all across the world. Bouncer attempted to escape on his own, but he was caught and affixed to a ball and chain. Luckily, the ball was friendly and let Bouncer smack him against the wall, shattering the bricks and mortar, freeing both ball and paddle from prison. Now, Bouncer must rescue all his friends. 
 
 
The paddle you control in Breakout can be angled or curved so that you can aim the ball more precisely and hit objects that aren't directly in front of you. As you progress through the game, you can add paddle friends (each with a unique skill) to your arsenal and call on them at any time to take Bouncer's place. Also, there are many power-ups to collect, such as Extra Life, Big Paddle, and Grab Ball, which lets you catch the ball and reposition it prior to shooting it at an object. 
 
 
Most of the levels in Breakout require you to hit the ball in order to knock down and demolish obstructions. However, some of the levels are less simplistic, requiring you to perform such tasks as knock down targets in a specific order. In a few of the levels, Bouncer must get up on two feet and do things most paddles have never dreamed of (you'll have to play the game to find out what). 
 
 
After you complete a level, you will be ranked according to performance. The higher your ranking, the harder the challenge. To improve your ranking, you can repeat earlier levels.",2000-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84112,26134,Cool Boarders: Code Alien,NULL,2000-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84198,69858,Enemy Engaged: RAH-66 Comanche vs. Ka-52 Hokum,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
84376,14259,Apano Sin,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84547,85578,Rayman,NULL,2000-02-29 00:00:00.000,NULL,NULL,NULL,NULL,79.0580,6
84811,51323,TZar Excalibur,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84818,63656,Oz no Mahoutsukai - Another World - RungRung,NULL,2000-06-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84896,62122,Sakura Taisen: Kinematron Hanagumi Mail,NULL,2000-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84920,8811,Tiger Woods PGA Tour 2000,NULL,2000-01-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84945,121935,Chromium B.S.U.,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85088,37572,Meta Communication Therapy: Nee Kiite!,NULL,2000-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85118,37479,Super Robot Taisen Compact 2 Dai-2-Bu: Uchuu Gekishin-hen,NULL,2000-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85165,72734,Dance Dance Revolution GB,NULL,2000-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85177,193370,Globox 2001,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85208,109100,Mini Car Racing,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85385,1862,Freedom: First Resistance,NULL,2000-12-14 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
85860,43344,Surfing H3O,NULL,2000-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85963,59740,Virgin Queen,NULL,2000-09-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
